"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"453029","453029",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","HEALTHSOUTH REHABILITATION HOSPITAL     ","19002 MCKAY DRIVE                       ",,"HUMBLE                                  ","TX                                      ","77338                                   ","HARRIS                                  ",,,,,,,,,,68,24888,7459,,12902,,128.880004882812,,606,,958,9,,,,,,
"453031","453031",6/1/2016,"01-JUN-16",5/31/2017,"31-MAY-17","Amended","HEALTHSOUTH REHABILITATION INSTITUTE    ","9119 CINNAMON HILL                      ",,"SAN ANTONIO                             ","TX                                      ","78240                                   ","BEXAR                                   ",,,,,,,,,,108,39420,10088,,18931,,163.270004272461,,762,,1177,53,,,,,,
"453035","453035",6/1/2016,"01-JUN-16",5/31/2017,"31-MAY-17","As Submitted","SA WARM SPRINGS REHAB HOSP              ","5101 MEDICAL DRIVE                      ",,"SAN ANTONIO                             ","TX                                      ","78229-                                  ","BEXAR                                   ",,,,,,,,,2210,129,47085,19011,,30899,1.89999997615814,406.880004882812,,1664,,2426,116,,,,,,
"453036","453036",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","BAYLOR INSTITUTE FOR REHABILITATION     ","909 NORTH WASHINGTON AVENUE             ",,"DALLAS                                  ","TX                                      ","75246-1520                              ","DALLAS                                  ",,,,,,,,,4156,92,22580,11271,,29218,2.85999989509583,330.329986572266,,753,,1483,,,,,,,
"453040","453040",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","HEALTHSOUTH REHABILITATION HOSPITAL     ","3200 MATLOCK ROAD                       ",,"ARLINGTON                               ","TX                                      ","76015                                   ","TARRANT                                 ",,,,,,,,,,85,29362,14216,,20836,,189.789993286133,,1168,,1702,13,,,,,,
"453041","453041",6/1/2016,"01-JUN-16",5/31/2017,"31-MAY-17","As Submitted","HEALTHSOUTH REHABILITATION HOSPITAL     ","1212 LANCASTER SREET                    ",,"FORT WORTH                              ","TX                                      ","76102                                   ","TARRANT                                 ",,,,,,,,,,60,21900,9354,,13113,,118.98999786377,,748,,1063,12,,,,,,
"453042","453042",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","HEALTHSOUTH CITY VIEW REHABILITATION    ","6701 OAKMONT BLVD                       ",,"FORT WORTH                              ","TX                                      ","76132                                   ","TARRANT                                 ",,,,,,,,,,62,22692,11828,,16199,,128.869995117188,,1001,,1353,5,,,,,,
"453044","453044",6/1/2016,"01-JUN-16",8/9/2016,"09-AUG-16","As Submitted","HEALTHSOUTH REHABABILITATION HOSPITA    ","1215 RED RIVER ROAD                     ",,"AUSTIN                                  ","TX                                      ","78701                                   ","TRAVIS                                  ",,,,,,,,,,83,5810,1136,,1578,,133.289993286133,,94,,141,1,,,,,,
"453047","453047",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","HEALTHSOUTH PLANO REHABILITATION HOS    ","2800 WEST 15TH STREET                   ",,"PLANO                                   ","TX                                      ","75075                                   ","COLLIN                                  ",,,,,,,,,,83,30378,13826,,17977,,184.830001831055,,1248,,1602,8,,,,,,
"453048","453048",1/1/2016,"01-JAN-16",5/31/2016,"31-MAY-16","Settled","HEALTHSOUTH REHABILITATION HOSPITAL     ","3340 PLAZA 10 BLVD                      ",,"BEAUMONT                                ","TX                                      ","77707                                   ","JEFFERSON                               ",,,,,,,,,,61,9272,1825,,3325,,84.4199981689453,,145,,268,2,,,,,,
"453048","453048",6/1/2016,"01-JUN-16",12/31/2016,"31-DEC-16","Settled","PAM SQUARED AT BEAUMONT                 ","3340 PLAZA 10 BLVD                      ",,"BEAUMONT                                ","TX                                      ","77707                                   ","JEFFERSON                               ",,,,,,,,,,61,13054,3050,,3929,,76.1399993896484,,223,,301,,,,,,,
"453052","453052",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","KINDRED REHAB HOSPITAL CLEAR LAKE       ","655 E. MEDICAL CENTER BLVD.             ",,"WEBSTER                                 ","TX                                      ","77598                                   ","HARRIS                                  ",,,,,,,,,,60,21960,7960,,12321,,128.300003051758,,649,,941,,,,,,,
"453053","453053",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","HEALTHSOUTH REHABILITATION HOSPITAL     ","515 WEST 12TH STREET                    ",,"TEXARKANA                               ","TX                                      ","75501                                   ","BOWIE                                   ",,,,,,,,,,60,21960,11529,,15295,,150.940002441406,,924,,1225,86,,,,,,
"453054","453054",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","HEALTHSOUTH REHAB HOSPITAL OF WICHIT    ","3901 ARMORY ROAD                        ",,"WICHITA FALLS                           ","TX                                      ","76302                                   ","WICHITA                                 ",,,,,,,,,,63,23058,16323,,18719,,168.449996948242,,1268,,1433,8,,,,,,
"453056","453056",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","TRINITY MOTHER FRANCES REHABILTATION    ","3131 TROUP HIGHWAY                      ",,"TYLER                                   ","TX                                      ","75701                                   ","SMITH                                   ",,,,,,,,,,74,27084,17474,,23160,,187.850006103516,,1400,,1791,11,,,,,,
"453057","453057",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","HEALTHSOUTH REHABILITATION HOSPITAL     ","1800 HERITAGE BLVD                      ",,"MIDLAND                                 ","TX                                      ","79707                                   ","MIDLAND                                 ",,,,,,,,,,60,21960,13497,130,18439,,165.240005493164,,1050,2,1348,18,,,,,,
"453059","453059",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","HEALTHSOUTH REHABILITATION HOSPITAL     ","18550 IH 45 SOUTH                       ",,"CONROE                                  ","TX                                      ","77384                                   ","MONTGOMERY                              ",,,,,,,,,,84,30744,8577,,12623,,126.839996337891,,724,,1051,8,,,,,,
"453065","453065",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Settled","CHRISTUS ST MICHAEL REHAB HOSPITAL      ","2400 ST MICHAEL DR                      ",,"TEXARKANA                               ","TX                                      ","75503-                                  ","BOWIE                                   ",,,,,,,,,,50,18250,9418,183,12323,,167.369995117188,,851,32,1118,,,,,,,
"453072","453072",8/1/2016,"01-AUG-16",7/31/2017,"31-JUL-17","As Submitted","ETMC REHABILITATION                     ","701 OLYMPIC PLAZA CIRCLE                ","7000                                    ","TYLER                                   ","TX                                      ","75711-                                  ","SMITH                                   ",,,,,,,,,,49,17885,9273,,12369,,223.389999389648,,736,,943,6,,,,,,
"453086","453086",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","HIGHLANDS REGIONAL REHAB HOSPITAL       ","1395 GEORGE DIETER                      ",,"EL PASO                                 ","TX                                      ","79936-                                  ","EL PASO                                 ",,,,,,,,,,41,15006,5444,,9010,,111.569999694824,,471,,709,,,,,,,
"453091","453091",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","WESLACO REGIONAL REHABILITATION HOSP    ","906 S JAMES STREET                      ",,"WESLACO                                 ","TX                                      ","78596                                   ","HIDALGO                                 ",,,,,,,,,,32,11712,5791,17,7633,,83.0199966430664,,447,5,593,,,,,,,
"453092","453092",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","SOUTH TEXAS REHABILITATION HOSPITAL     ","425 EAST ALTON GLOOR BLVD               ",,"BROWNSVILLE                             ","TX                                      ","78526                                   ","CAMERON                                 ",,,,,,,,,,40,14640,9633,,11814,,122.860000610352,,681,,834,,,,,,,
"453094","453094",1/1/2016,"01-JAN-16",12/15/2016,"15-DEC-16","Settled","KINDRED REHAB HOSPITAL ARLINGTON        ","2601 W. RANDOL MILL ROAD #101           ",,"ARLINGTON                               ","TX                                      ","76012                                   ","TARRANT                                 ",,,,,,,,,,24,8400,2946,,4288,,50.5,,272,,382,,,,,,,
"453096","453096",8/1/2016,"01-AUG-16",7/31/2017,"31-JUL-17","As Submitted","VIBRA REHABILITATION HOSPITAL OF AMA    ","7200 W. 9TH AVE.                        ",,"AMARILLO                                ","TX                                      ","79106                                   ","POTTER                                  ",,,,,,,,,,44,16060,6041,13,7253,,85.8000030517578,,540,1,681,,,,,,,
"453300","453300",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","As Submitted","COOK CHILDRENS MEDICAL CENTER           ","901 SEVENTH AVENUE                      ",,"FORT WORTH                              ","TX                                      ","76104-2796                              ","TARRANT                                 ",,,,,,,,,289,369,135054,411,15072,77339,8.05000019073486,4020.75,,59,1657,11614,,,,,,,
"453301","453301",5/1/2016,"01-MAY-16",4/30/2017,"30-APR-17","As Submitted","DRISCOLL CHILDRENS HOSPITAL             ","3533 SOUTH ALAMEDA ST.                  ",,"CORPUS CHRISTI                          ","TX                                      ","78411                                   ","NUECES                                  ",,,,,,,,,4420,162,59130,184,4474,28001,49.9300003051758,1570.90002441406,,44,410,3193,1724,,,,,,
"453302","453302",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","CHILDRENS MEDICAL CENTER OF DALLAS      ","1935 MEDICAL DISTRICT DRIVE             ",,"DALLAS                                  ","TX                                      ","75235                                   ","DALLAS                                  ",,,,,,,,,3770,361,132215,433,20761,90875,106.569999694824,,,55,1,12870,,,,,,,
"453304","453304",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","Settled","TEXAS CHILDRENS HOSPITAL                ","6621 FANNIN                             ",,"HOUSTON                                 ","TX                                      ","77030                                   ","HARRIS                                  ",,,,,,,,,7239,681,247432,569,40308,217160,394,9031,,97,5175,33977,12575,,,,,,
"453306","453306",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Amended","COVENANT CHILDRENS HOSPITAL             ","4015 22ND PLACE                         ",,"LUBBOCK                                 ","TX                                      ","79410                                   ","LUBBOCK                                 ",,,,,,,,,,204,53139,319,1771,21677,8.05000019073486,385.299987792969,,55,254,3338,1626,,,,,,
"453308","453308",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","OUR CHILDRENS HOUSE                     ","3301 SWISS AVENUE                       ",,"DALLAS                                  ","TX                                      ","75204                                   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"453309","453309",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","HEALTHBRIDGE CHIDRENS HOSP OF HOUSTO    ","2929 WODDLAND PARK DRIVE                ",,"HOUSTON                                 ","TX                                      ","77082                                   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
