"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"521328","521328",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","RUSK COUNTY MEMORIAL HOSPITAL & NH      ","900 COLLEGE AVE WEST                    ",,"LADYSMITH                               ","WI                                      ","54848-                                  ","RUSK                                    ",,,,,,,,,,25,9125,1155,27,1670,,135.600006103516,,245,7,427,,,,,,,
"521329","521329",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST MARYS HOSPITAL SUPERIOR              ","3500 TOWER AVE                          ",,"SUPERIOR                                ","WI                                      ","54880-                                  ","DOUGLAS                                 ",,,,,,,,,,25,9125,1796,283,2753,,281.910003662109,,253,29,534,35,,,,,,
"521330","521330",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","PRAIRIE DU CHIEN MEMORIAL HOSPITAL      ","37868 US HWY 18                         ",,"PRAIRIE DU CHIEN                        ","WI                                      ","53821                                   ","CRAWFORD                                ",,,,,,,,,,24,8760,2064,199,3711,,293.200012207031,,459,81,851,,,,,,,
"521331","521331",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","BURNETT MEDICAL CENTER  INC             ","257 W ST GEORGE AVE                     ",,"GRANTSBURG                              ","WI                                      ","54480                                   ","BURNETT                                 ",,,,,,,,,,25,9125,763,22,1056,,127.080001831055,,149,10,250,22,,,,,,
"521332","521332",4/1/2017,"01-APR-17",3/31/2018,"31-MAR-18","As Submitted","SPOONER HEALTH SYSTEM                   ","1280 CHANDLER DRIVE                     ",,"SPOONER                                 ","WI                                      ","54801-                                  ","WASHBURN                                ",,,,,,,,,,20,7300,1637,72,2221,,116.300003051758,,193,19,321,14,,,,,,
"521333","521333",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","BLACK RIVER MEMORIAL HOSPITAL           ","711 WEST ADAMS STREET                   ",,"BLACK RIVER FALLS                       ","WI                                      ","54615-                                  ","JACKSON                                 ",,,,,,,,,,25,9125,1035,370,2389,,274.109985351562,,309,114,786,,,,,,,
"521334","521334",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","THEDACARE MEDICAL CENTER - WAUPACA      ","800 RIVERSIDE DRIVE                     ",,"WAUPACA                                 ","WI                                      ","54981                                   ","WAUPACA                                 ",,,,,,,,,,25,9125,1055,101,3057,,182.320007324219,,287,41,1029,97,,,,,,
"521335","521335",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","Amended","HUDSON HOSPITAL                         ","405 STAGELINE RD                        ",,"HUDSON                                  ","WI                                      ","54016                                   ",,,,,,,,,,,25,9125,1686,473,4688,0.569999992847443,256.299987792969,,485,216,1903,47,,,,,,
"521336","521336",4/1/2017,"01-APR-17",3/31/2018,"31-MAR-18","As Submitted","HAYWARD AREA MEMORIAL HOSPITAL          ","11040 N STATE ROAD #77                  ",,"HAYWARD                                 ","WI                                      ","54843-6391                              ","SAWYER                                  ",,,,,,,,,,25,9125,1552,388,3021,,190.350006103516,,331,77,740,78,,,,,,
"521337","521337",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST CROIX REGIONAL MEDICAL CENTER        ","204 SOUTH ADAMS STREET                  ",,"ST CROIX FALLS                          ","WI                                      ","54024                                   ","POLK                                    ",,,,,,,,,,25,9125,2743,147,5174,,520.590026855469,,809,56,1456,180,,,,,,
"521338","521338",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","COLUMBUS COMMUNITY HOSPITAL             ","1515 PARK AVENUE                        ",,"COLUMBUS                                ","WI                                      ","53925-                                  ","COLUMBIA                                ",,,,,,,,,,25,9125,1617,35,2929,,213.869995117188,,482,9,1041,48,,,,,,
"521339","521339",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ASCENSION GOOD SAMARITAN HOSPITAL       ","601 CENTER AVE. SOUTH                   ",,"MERRILL                                 ","WI                                      ","54452-                                  ","LINCOLN                                 ",,,,,,,,,,25,9125,580,25,1245,,66.4000015258789,,209,12,479,34,,,,,,
"521340","521340",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MCHS-RED CEDAR                          ","2321 STOUT ROAD                         ",,"MENOMONIE                               ","WI                                      ","54751-                                  ","DUNN                                    ",,,,,,,,,,25,9125,2170,582,4197,,374.869995117188,,523,129,1075,,,,,,,
"521341","521341",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","THE RICHLAND HOSPITAL  INC              ","333 EAST SECOND STREET                  ",,"RICHLAND CENTER                         ","WI                                      ","53581-                                  ","RICHLAND                                ",,,,,,,,,,25,9125,2602,387,4353,,253.899993896484,,578,115,1102,,,,,,,
"521342","521342",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","INDIANHEAD MEDICAL CENTER               ","COUNTY HIGHWAY                          ",,"SHELL LAKE                              ","WI                                      ","54871                                   ",,,,,,,,,,,25,9150,1181,25,1439,,73.2399978637695,,208,11,284,,,,,,,
"521343","521343",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","STOUGHTON HOSPITAL ASSOCIATION          ","900 RIDGE STREET                        ",,"STOUGHTON                               ","WI                                      ","53589-1896                              ","DANE                                    ",,,,,,,,,,22,8030,1996,60,3028,,227.820007324219,,509,25,784,33,,,,,145,
"521344","521344",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MEMORIAL HOSPITAL OF BOSCOBEL           ","205 PARKER STREET                       ",,"BOSCOBEL                                ","WI                                      ","53805                                   ","GRANT                                   ",,,,,,,,,,25,9125,551,7,736,,91.8300018310547,,97,2,145,,,,,,,
"521345","521345",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","Amended","WESTFIELDS HOSPITAL                     ","535 HOSPITAL ROAD                       ",,"NEW RICHMOND                            ","WI                                      ","54017                                   ","ST. CROIX                               ",,,,,,,,,,25,9125,1574,227,2698,0.0299999993294477,283.510009765625,,418,105,939,,,,,,,
"521346","521346",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","THEDACARE MEDICAL CENTER - SHAWANO      ","100 COUNTY ROAD B                       ",,"SHAWANO                                 ","WI                                      ","54166                                   ","SHAWANO                                 ",,,,,,,,,,25,9125,1165,545,4436,,232.740005493164,,357,158,1345,120,,,,,,
"521347","521347",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","BALDWIN AREA MEDICAL CENTER  INC.       ","1100 BERGSLIEN STREET                   ",,"BALDWIN                                 ","WI                                      ","54002                                   ","ST. CROIX                               ",,,,,,,,,,25,9125,911,60,1748,,190.800003051758,,235,21,518,,,,,,,
"521348","521348",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","VERNON MEMORIAL HOSPITAL                ","507 SOUTH MAIN ST                       ",,"VIROQUA                                 ","WI                                      ","54665                                   ","VERNON                                  ",,,,,,,,,,25,9125,1139,84,3148,,377.359985351562,,396,17,1182,53,,,,,,
"521349","521349",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","RIVER FALLS AREA HOSPITAL               ","1629 E. DIVISION STREET                 ",,"RIVER FALLS                             ","WI                                      ","54022-                                  ","ST CROIX                                ",,,,,,,,,,21,7665,1234,88,2146,,159.130004882812,,439,23,815,81,,,,,,
"521350","521350",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ASPIRUS LANGLADE HOSPITAL               ","112 EAST FIFTH AVENUE                   ",,"ANTIGO                                  ","WI                                      ","54409                                   ","LANGLADE                                ",,,,,,,,,,25,9125,1518,498,4709,,371,,445,383,1309,,,,,,,
"521351","521351",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","REEDSBURG AREA MEDICAL CENTER           ","2000 NORTH DEWEY STREET                 ",,"REEDSBURG                               ","WI                                      ","53959-                                  ","SAUK                                    ",,,,,,,,,,25,9125,1539,642,3505,,427.549987792969,,479,156,1073,,,,,,,
"521352","521352",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","UPLAND HILLS HEALTH                     ","825 S. IOWA STREET                      ",,"DODGEVILLE                              ","WI                                      ","53533-                                  ","IOWA                                    ",,,,,,,,,,25,9125,2361,285,4258,,268.519989013672,,504,72,991,42,,,,,,
"521353","521353",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","CUMBERLAND MEMORIAL HOSPITAL            ","1110 7TH AVENUE                         ",,"CUMBERLAND                              ","WI                                      ","54829-                                  ","BARRON                                  ",,,,,,,,,,25,9125,2605,37,3238,,140.789993286133,,272,8,433,,,,,,,
"521354","521354",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","SOUTHWEST HEALTH CENTER                 ","1400 EAST SIDE ROAD                     ",,"PLATTEVILLE                             ","WI                                      ","53818-                                  ","GRANT                                   ",,,,,,,,,,25,9125,1245,76,2688,,286.570007324219,,316,24,776,89,,,1,,122,
"521355","521355",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","THEDACARE-BERLIN                        ","225 MEMORIAL DRIVE                      ",,"BERLIN                                  ","WI                                      ","54923                                   ","GREEN LAKE                              ",,,,,,,,,,25,9125,1214,152,3696,,255.100006103516,,342,54,1321,104,,,,,,
"521356","521356",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","OCONTO HOSPITAL & MEDICAL CENTER        ","820 ARBUTUS AVE                         ","357                                     ","OCONTO                                  ","WI                                      ","54153-                                  ","OCONTO                                  ",,,,,,,,,,10,3650,178,14,515,,75.9599990844727,,53,6,148,4,,,,,,
"521357","521357",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","MERCY WALWORTH HOSPITAL                 ","N2950 STATE ROAD 67                     ",,"LAKE GENEVA                             ","WI                                      ","53147-                                  ","WALWORTH                                ",,,,,,,,,,25,8852,1714,970,3909,,332.279998779297,,529,128,1326,34,,,,,,
